,Animal,Day,Experimental condition,Stimulus class,Stimulus orientation,Frame,Width
3911,Training,D3,Tuning,,150,17,22
3912,Training,D3,Tuning,,150,18,51
3913,Training,D3,Tuning,,150,19,42
3914,Training,D3,Tuning,,150,20,48
3915,Training,D3,Tuning,,150,21,32
3916,Training,D3,Tuning,,150,22,45
3917,Training,D3,Tuning,,150,23,23
3918,Training,D3,Tuning,,150,24,21
3919,Training,D3,Tuning,,150,25,33
3920,Training,D3,Tuning,,150,28,23
3921,Training,D3,Tuning,,150,29,21
3922,Training,D3,Tuning,,180,0,39
3923,Training,D3,Tuning,,180,1,38
3924,Training,D3,Tuning,,180,2,42
3925,Training,D3,Tuning,,180,3,38
3926,Training,D3,Tuning,,180,4,37
3927,Training,D3,Tuning,,180,5,40
3928,Training,D3,Tuning,,180,6,45
3929,Training,D3,Tuning,,180,8,29
3930,Training,D3,Tuning,,180,9,38
3931,Training,D3,Tuning,,180,10,35
3932,Training,D3,Tuning,,180,11,42
3933,Training,D3,Tuning,,180,12,34
3934,Training,D3,Tuning,,180,13,51
3935,Training,D3,Tuning,,180,14,37
3936,Training,D3,Tuning,,180,15,37
3937,Training,D3,Tuning,,180,16,41
3938,Training,D3,Tuning,,180,17,37
3939,Training,D3,Tuning,,180,18,35
3940,Training,D3,Tuning,,180,19,40
3941,Training,D3,Tuning,,180,20,36
3942,Training,D3,Tuning,,180,21,36
3943,Training,D3,Tuning,,180,22,42
3944,Training,D3,Tuning,,180,23,38
3945,Training,D3,Tuning,,180,24,31
3946,Training,D3,Tuning,,180,25,22
3947,Training,D3,Tuning,,180,26,19
3948,Training,D3,Tuning,,180,27,24
3949,Training,D3,Tuning,,180,28,21
3950,Training,D3,Tuning,,180,29,22
3951,Training,D3,Tuning,,210,0,19
3952,Training,D3,Tuning,,210,1,46
3953,Training,D3,Tuning,,210,2,22
3954,Training,D3,Tuning,,210,3,23
3955,Training,D3,Tuning,,210,4,55
3956,Training,D3,Tuning,,210,5,51
3957,Training,D3,Tuning,,210,6,58
3958,Training,D3,Tuning,,210,7,57
3959,Training,D3,Tuning,,210,8,55
3960,Training,D3,Tuning,,210,9,39
3961,Training,D3,Tuning,,210,10,26
3962,Training,D3,Tuning,,210,11,36
3963,Training,D3,Tuning,,210,12,46
3964,Training,D3,Tuning,,210,13,39
3965,Training,D3,Tuning,,210,14,55
3966,Training,D3,Tuning,,210,15,42
3967,Training,D3,Tuning,,210,16,56
3968,Training,D3,Tuning,,210,17,52
3969,Training,D3,Tuning,,210,18,52
3970,Training,D3,Tuning,,210,19,50
3971,Training,D3,Tuning,,210,20,47
3972,Training,D3,Tuning,,210,21,39
3973,Training,D3,Tuning,,210,22,23
3974,Training,D3,Tuning,,210,23,51
3975,Training,D3,Tuning,,210,25,33
3976,Training,D3,Tuning,,240,0,36
3977,Training,D3,Tuning,,240,1,22
3978,Training,D3,Tuning,,240,2,28
3979,Training,D3,Tuning,,240,3,37
3980,Training,D3,Tuning,,240,4,35
3981,Training,D3,Tuning,,240,5,34
3982,Training,D3,Tuning,,240,6,33
3983,Training,D3,Tuning,,240,7,29
3984,Training,D3,Tuning,,240,8,22
3985,Training,D3,Tuning,,240,9,28
3986,Training,D3,Tuning,,240,10,22
3987,Training,D3,Tuning,,240,11,27
3988,Training,D3,Tuning,,240,12,30
3989,Training,D3,Tuning,,240,13,24
3990,Training,D3,Tuning,,240,14,34
3991,Training,D3,Tuning,,240,15,26
3992,Training,D3,Tuning,,240,16,23
3993,Training,D3,Tuning,,240,17,27
3994,Training,D3,Tuning,,240,18,20
3995,Training,D3,Tuning,,240,19,19
3996,Training,D3,Tuning,,240,20,22
3997,Training,D3,Tuning,,240,21,27
3998,Training,D3,Tuning,,240,22,29
3999,Training,D3,Tuning,,240,23,30
4000,Training,D3,Tuning,,240,24,19
4001,Training,D3,Tuning,,240,26,16
4002,Training,D3,Tuning,,240,28,15
4003,Training,D3,Tuning,,240,29,20
4004,Training,D3,Tuning,,270,0,49
4005,Training,D3,Tuning,,270,1,18
4006,Training,D3,Tuning,,270,3,24
4007,Training,D3,Tuning,,270,4,22
4008,Training,D3,Tuning,,270,5,35
4009,Training,D3,Tuning,,270,6,36
4010,Training,D3,Tuning,,270,7,52
4011,Training,D3,Tuning,,270,8,44
4012,Training,D3,Tuning,,270,9,42
4013,Training,D3,Tuning,,270,10,23
4014,Training,D3,Tuning,,270,11,31
4015,Training,D3,Tuning,,270,12,24
4016,Training,D3,Tuning,,270,13,26
4017,Training,D3,Tuning,,270,14,29
4018,Training,D3,Tuning,,270,15,41
4019,Training,D3,Tuning,,270,16,32
4020,Training,D3,Tuning,,270,17,39
4021,Training,D3,Tuning,,270,18,23
4022,Training,D3,Tuning,,270,19,23
4023,Training,D3,Tuning,,270,20,27
4024,Training,D3,Tuning,,270,21,25
4025,Training,D3,Tuning,,270,22,28
4026,Training,D3,Tuning,,270,23,25
4027,Training,D3,Tuning,,270,24,25
4028,Training,D3,Tuning,,270,25,28
4029,Training,D3,Tuning,,270,26,23
4030,Training,D3,Tuning,,270,28,21
4031,Training,D3,Tuning,,270,30,17
4032,Training,D3,Tuning,,300,0,23
4033,Training,D3,Tuning,,300,2,23
4034,Training,D3,Tuning,,300,3,24
4035,Training,D3,Tuning,,300,4,19
4036,Training,D3,Tuning,,300,5,25
4037,Training,D3,Tuning,,300,6,22
4038,Training,D3,Tuning,,300,7,25
4039,Training,D3,Tuning,,300,8,26
4040,Training,D3,Tuning,,300,11,24
4041,Training,D3,Tuning,,300,12,24
4042,Training,D3,Tuning,,300,13,19
4043,Training,D3,Tuning,,300,14,23
4044,Training,D3,Tuning,,300,15,31
4045,Training,D3,Tuning,,300,16,26
4046,Training,D3,Tuning,,300,19,28
4047,Training,D3,Tuning,,300,20,21
4048,Training,D3,Tuning,,300,21,19
4049,Training,D3,Tuning,,300,22,22
4050,Training,D3,Tuning,,300,23,26
4051,Training,D3,Tuning,,300,26,29
4052,Training,D3,Tuning,,330,0,38
4053,Training,D3,Tuning,,330,1,19
4054,Training,D3,Tuning,,330,2,17
4055,Training,D3,Tuning,,330,4,30
4056,Training,D3,Tuning,,330,5,53
4057,Training,D3,Tuning,,330,6,49
4058,Training,D3,Tuning,,330,7,49
4059,Training,D3,Tuning,,330,8,39
4060,Training,D3,Tuning,,330,9,34
4061,Training,D3,Tuning,,330,10,38
4062,Training,D3,Tuning,,330,12,40
4063,Training,D3,Tuning,,330,13,27
4064,Training,D3,Tuning,,330,15,32
4065,Training,D3,Tuning,,330,16,30
4066,Training,D3,Tuning,,330,18,39
4067,Training,D3,Tuning,,330,19,39
4068,Training,D3,Tuning,,330,20,28
4069,Training,D3,Tuning,,330,21,47
4070,Training,D3,Tuning,,330,22,25
4071,Training,D3,Tuning,,330,23,39
4072,Training,D3,Tuning,,330,28,49
4073,Training,D4,Tuning,,0,0,19
4074,Training,D4,Tuning,,0,1,18
4075,Training,D4,Tuning,,0,2,20
4076,Training,D4,Tuning,,0,3,20
4077,Training,D4,Tuning,,0,4,25
4078,Training,D4,Tuning,,0,5,21
4079,Training,D4,Tuning,,0,6,21
4080,Training,D4,Tuning,,0,7,19
4081,Training,D4,Tuning,,0,8,40
4082,Training,D4,Tuning,,0,9,34
4083,Training,D4,Tuning,,0,10,21
4084,Training,D4,Tuning,,0,11,26
4085,Training,D4,Tuning,,0,12,28
4086,Training,D4,Tuning,,0,13,23
4087,Training,D4,Tuning,,0,14,23
4088,Training,D4,Tuning,,0,15,22
4089,Training,D4,Tuning,,0,16,26
4090,Training,D4,Tuning,,0,17,21
4091,Training,D4,Tuning,,0,18,32
4092,Training,D4,Tuning,,0,19,23
4093,Training,D4,Tuning,,0,20,26
4094,Training,D4,Tuning,,0,21,24
4095,Training,D4,Tuning,,0,22,22
4096,Training,D4,Tuning,,0,23,19
4097,Training,D4,Tuning,,0,24,20
4098,Training,D4,Tuning,,0,25,25
4099,Training,D4,Tuning,,0,26,46
4100,Training,D4,Tuning,,0,27,31
4101,Training,D4,Tuning,,0,28,29
4102,Training,D4,Tuning,,0,29,20
4103,Training,D4,Tuning,,0,30,38
4104,Training,D4,Tuning,,30,0,33
4105,Training,D4,Tuning,,30,1,17
4106,Training,D4,Tuning,,30,2,20
4107,Training,D4,Tuning,,30,3,55
4108,Training,D4,Tuning,,30,4,63
4109,Training,D4,Tuning,,30,5,57
4110,Training,D4,Tuning,,30,6,53
4111,Training,D4,Tuning,,30,7,27
4112,Training,D4,Tuning,,30,8,57
4113,Training,D4,Tuning,,30,9,39
4114,Training,D4,Tuning,,30,10,52
4115,Training,D4,Tuning,,30,11,60
4116,Training,D4,Tuning,,30,12,23
4117,Training,D4,Tuning,,30,13,53
4118,Training,D4,Tuning,,30,14,30
4119,Training,D4,Tuning,,30,15,38
4120,Training,D4,Tuning,,30,16,29
4121,Training,D4,Tuning,,30,17,57
4122,Training,D4,Tuning,,30,18,24
4123,Training,D4,Tuning,,30,19,53
4124,Training,D4,Tuning,,30,20,57
4125,Training,D4,Tuning,,30,21,33
4126,Training,D4,Tuning,,30,22,53
4127,Training,D4,Tuning,,30,23,35
4128,Training,D4,Tuning,,30,24,23
4129,Training,D4,Tuning,,30,25,23
4130,Training,D4,Tuning,,30,26,18
4131,Training,D4,Tuning,,30,30,21
4132,Training,D4,Tuning,,60,0,35
4133,Training,D4,Tuning,,60,1,34
4134,Training,D4,Tuning,,60,2,24
4135,Training,D4,Tuning,,60,3,28
4136,Training,D4,Tuning,,60,4,24
4137,Training,D4,Tuning,,60,5,29
4138,Training,D4,Tuning,,60,6,29
4139,Training,D4,Tuning,,60,7,36
4140,Training,D4,Tuning,,60,8,33
4141,Training,D4,Tuning,,60,9,30
4142,Training,D4,Tuning,,60,10,31
4143,Training,D4,Tuning,,60,11,28
4144,Training,D4,Tuning,,60,12,26
4145,Training,D4,Tuning,,60,13,21
4146,Training,D4,Tuning,,60,14,24
4147,Training,D4,Tuning,,60,15,25
4148,Training,D4,Tuning,,60,16,30
4149,Training,D4,Tuning,,60,17,33
4150,Training,D4,Tuning,,60,18,25
4151,Training,D4,Tuning,,60,19,30
4152,Training,D4,Tuning,,60,20,24
4153,Training,D4,Tuning,,60,21,28
4154,Training,D4,Tuning,,60,22,21
4155,Training,D4,Tuning,,60,23,25
4156,Training,D4,Tuning,,60,24,30
4157,Training,D4,Tuning,,60,25,22
4158,Training,D4,Tuning,,60,26,18
4159,Training,D4,Tuning,,60,27,17
4160,Training,D4,Tuning,,60,28,15
4161,Training,D4,Tuning,,60,29,18
4162,Training,D4,Tuning,,90,0,27
4163,Training,D4,Tuning,,90,1,26
4164,Training,D4,Tuning,,90,2,23
4165,Training,D4,Tuning,,90,3,25
4166,Training,D4,Tuning,,90,4,24
4167,Training,D4,Tuning,,90,5,23
4168,Training,D4,Tuning,,90,6,23
4169,Training,D4,Tuning,,90,7,24
4170,Training,D4,Tuning,,90,8,22
4171,Training,D4,Tuning,,90,9,26
4172,Training,D4,Tuning,,90,10,25
4173,Training,D4,Tuning,,90,11,22
4174,Training,D4,Tuning,,90,12,26
4175,Training,D4,Tuning,,90,13,26
4176,Training,D4,Tuning,,90,14,21
4177,Training,D4,Tuning,,90,15,22
4178,Training,D4,Tuning,,90,16,25
4179,Training,D4,Tuning,,90,17,19
4180,Training,D4,Tuning,,90,18,21
4181,Training,D4,Tuning,,90,19,34
4182,Training,D4,Tuning,,90,20,21
4183,Training,D4,Tuning,,90,21,21
4184,Training,D4,Tuning,,90,22,20
4185,Training,D4,Tuning,,90,23,17
4186,Training,D4,Tuning,,90,24,17
4187,Training,D4,Tuning,,90,25,21
4188,Training,D4,Tuning,,90,26,24
4189,Training,D4,Tuning,,90,29,15
4190,Training,D4,Tuning,,90,30,15
4191,Training,D4,Tuning,,120,0,23
4192,Training,D4,Tuning,,120,1,33
4193,Training,D4,Tuning,,120,2,30
4194,Training,D4,Tuning,,120,3,41
4195,Training,D4,Tuning,,120,4,30
4196,Training,D4,Tuning,,120,5,24
4197,Training,D4,Tuning,,120,6,23
4198,Training,D4,Tuning,,120,7,27
4199,Training,D4,Tuning,,120,8,33
4200,Training,D4,Tuning,,120,9,34
4201,Training,D4,Tuning,,120,10,28
4202,Training,D4,Tuning,,120,11,22
4203,Training,D4,Tuning,,120,12,25
4204,Training,D4,Tuning,,120,13,31
4205,Training,D4,Tuning,,120,14,24
4206,Training,D4,Tuning,,120,15,33
4207,Training,D4,Tuning,,120,16,28
4208,Training,D4,Tuning,,120,17,25
4209,Training,D4,Tuning,,120,18,27
4210,Training,D4,Tuning,,120,19,28
4211,Training,D4,Tuning,,120,20,21
4212,Training,D4,Tuning,,120,21,23
4213,Training,D4,Tuning,,120,22,22
4214,Training,D4,Tuning,,120,23,22
4215,Training,D4,Tuning,,120,24,30
4216,Training,D4,Tuning,,120,25,30
4217,Training,D4,Tuning,,120,26,20
4218,Training,D4,Tuning,,120,27,36
4219,Training,D4,Tuning,,120,28,25
4220,Training,D4,Tuning,,120,29,18
4221,Training,D4,Tuning,,120,30,20
4222,Training,D4,Tuning,,150,3,38
4223,Training,D4,Tuning,,150,4,37
4224,Training,D4,Tuning,,150,5,43
4225,Training,D4,Tuning,,150,6,39
4226,Training,D4,Tuning,,150,7,35
4227,Training,D4,Tuning,,150,8,40
4228,Training,D4,Tuning,,150,9,28
4229,Training,D4,Tuning,,150,10,26
4230,Training,D4,Tuning,,150,11,37
4231,Training,D4,Tuning,,150,12,47
4232,Training,D4,Tuning,,150,13,24
4233,Training,D4,Tuning,,150,14,46
4234,Training,D4,Tuning,,150,15,23
4235,Training,D4,Tuning,,150,16,19
4236,Training,D4,Tuning,,150,17,39
4237,Training,D4,Tuning,,150,18,52
4238,Training,D4,Tuning,,150,19,30
4239,Training,D4,Tuning,,150,20,28
4240,Training,D4,Tuning,,150,21,45
4241,Training,D4,Tuning,,150,22,32
4242,Training,D4,Tuning,,150,23,25
4243,Training,D4,Tuning,,150,24,25
4244,Training,D4,Tuning,,150,25,19
4245,Training,D4,Tuning,,150,26,24
4246,Training,D4,Tuning,,150,27,34
4247,Training,D4,Tuning,,150,28,18
4248,Training,D4,Tuning,,150,29,30
4249,Training,D4,Tuning,,180,0,19
4250,Training,D4,Tuning,,180,9,24
4251,Training,D4,Tuning,,180,10,49
4252,Training,D4,Tuning,,180,12,38
4253,Training,D4,Tuning,,180,17,20
4254,Training,D4,Tuning,,180,18,31
4255,Training,D4,Tuning,,180,24,20
4256,Training,D4,Tuning,,180,27,17
4257,Training,D4,Tuning,,210,0,17
4258,Training,D4,Tuning,,210,4,21
4259,Training,D4,Tuning,,210,5,17
4260,Training,D4,Tuning,,210,6,42
4261,Training,D4,Tuning,,210,7,22
4262,Training,D4,Tuning,,210,9,45
4263,Training,D4,Tuning,,210,10,45
4264,Training,D4,Tuning,,210,11,40
4265,Training,D4,Tuning,,210,12,27
4266,Training,D4,Tuning,,210,13,50
4267,Training,D4,Tuning,,210,14,29
4268,Training,D4,Tuning,,210,15,22
4269,Training,D4,Tuning,,210,16,26
4270,Training,D4,Tuning,,210,18,24
4271,Training,D4,Tuning,,210,19,23
4272,Training,D4,Tuning,,210,20,24
4273,Training,D4,Tuning,,210,21,19
4274,Training,D4,Tuning,,210,22,23
4275,Training,D4,Tuning,,210,23,26
4276,Training,D4,Tuning,,210,25,15
4277,Training,D4,Tuning,,210,26,16
4278,Training,D4,Tuning,,210,27,28
4279,Training,D4,Tuning,,210,28,17
4280,Training,D4,Tuning,,240,0,20
4281,Training,D4,Tuning,,240,1,23
4282,Training,D4,Tuning,,240,2,28
4283,Training,D4,Tuning,,240,3,21
4284,Training,D4,Tuning,,240,4,30
4285,Training,D4,Tuning,,240,5,24
4286,Training,D4,Tuning,,240,6,20
4287,Training,D4,Tuning,,240,7,18
4288,Training,D4,Tuning,,240,8,20
4289,Training,D4,Tuning,,240,9,37
4290,Training,D4,Tuning,,240,10,22
4291,Training,D4,Tuning,,240,11,35
4292,Training,D4,Tuning,,240,12,29
4293,Training,D4,Tuning,,240,13,23
4294,Training,D4,Tuning,,240,14,22
4295,Training,D4,Tuning,,240,15,31
4296,Training,D4,Tuning,,240,16,24
4297,Training,D4,Tuning,,240,17,18
4298,Training,D4,Tuning,,240,18,20
4299,Training,D4,Tuning,,240,19,20
4300,Training,D4,Tuning,,240,20,29
4301,Training,D4,Tuning,,240,21,18
4302,Training,D4,Tuning,,240,22,36
4303,Training,D4,Tuning,,240,23,25
4304,Training,D4,Tuning,,240,24,19
4305,Training,D4,Tuning,,240,25,42
4306,Training,D4,Tuning,,240,26,19
4307,Training,D4,Tuning,,240,27,16
4308,Training,D4,Tuning,,240,28,42
4309,Training,D4,Tuning,,240,29,14
4310,Training,D4,Tuning,,240,30,32
4311,Training,D4,Tuning,,270,0,43
4312,Training,D4,Tuning,,270,1,41
4313,Training,D4,Tuning,,270,2,17
4314,Training,D4,Tuning,,270,3,37
4315,Training,D4,Tuning,,270,4,35
4316,Training,D4,Tuning,,270,5,24
4317,Training,D4,Tuning,,270,6,40
4318,Training,D4,Tuning,,270,7,22
4319,Training,D4,Tuning,,270,8,19
4320,Training,D4,Tuning,,270,9,27
4321,Training,D4,Tuning,,270,10,30
4322,Training,D4,Tuning,,270,11,30
4323,Training,D4,Tuning,,270,12,21
4324,Training,D4,Tuning,,270,13,29
4325,Training,D4,Tuning,,270,14,20
4326,Training,D4,Tuning,,270,15,23
4327,Training,D4,Tuning,,270,16,24
4328,Training,D4,Tuning,,270,17,37
4329,Training,D4,Tuning,,270,18,32
4330,Training,D4,Tuning,,270,19,35
4331,Training,D4,Tuning,,270,21,34
4332,Training,D4,Tuning,,270,23,20
4333,Training,D4,Tuning,,270,24,16
4334,Training,D4,Tuning,,270,26,17
4335,Training,D4,Tuning,,270,27,22
4336,Training,D4,Tuning,,270,29,28
4337,Training,D4,Tuning,,300,1,16
4338,Training,D4,Tuning,,300,4,21
4339,Training,D4,Tuning,,300,5,32
4340,Training,D4,Tuning,,300,6,18
4341,Training,D4,Tuning,,300,7,22
4342,Training,D4,Tuning,,300,8,20
4343,Training,D4,Tuning,,300,12,20
4344,Training,D4,Tuning,,300,13,19
4345,Training,D4,Tuning,,300,14,21
4346,Training,D4,Tuning,,300,15,23
4347,Training,D4,Tuning,,300,16,24
4348,Training,D4,Tuning,,300,18,23
4349,Training,D4,Tuning,,300,19,18
4350,Training,D4,Tuning,,300,20,23
4351,Training,D4,Tuning,,300,21,25
4352,Training,D4,Tuning,,300,22,20
4353,Training,D4,Tuning,,300,23,24
4354,Training,D4,Tuning,,300,24,23
4355,Training,D4,Tuning,,300,25,14
4356,Training,D4,Tuning,,300,27,16
4357,Training,D4,Tuning,,300,29,15
4358,Training,D4,Tuning,,330,0,20
4359,Training,D4,Tuning,,330,1,21
4360,Training,D4,Tuning,,330,2,27
4361,Training,D4,Tuning,,330,3,44
4362,Training,D4,Tuning,,330,4,19
4363,Training,D4,Tuning,,330,5,24
4364,Training,D4,Tuning,,330,6,19
4365,Training,D4,Tuning,,330,7,62
4366,Training,D4,Tuning,,330,8,44
4367,Training,D4,Tuning,,330,9,24
4368,Training,D4,Tuning,,330,10,47
4369,Training,D4,Tuning,,330,11,39
4370,Training,D4,Tuning,,330,12,21
4371,Training,D4,Tuning,,330,13,20
4372,Training,D4,Tuning,,330,14,36
4373,Training,D4,Tuning,,330,15,22
4374,Training,D4,Tuning,,330,16,71
4375,Training,D4,Tuning,,330,18,24
4376,Training,D4,Tuning,,330,19,47
4377,Training,D4,Tuning,,330,20,21
4378,Training,D4,Tuning,,330,21,19
4379,Training,D4,Tuning,,330,22,42
4380,Training,D4,Tuning,,330,23,17
4381,Training,D4,Tuning,,330,24,39
4382,Training,D4,Tuning,,330,27,23
4383,Training,D4,Tuning,,330,28,18
4384,Training,D4,Tuning,,330,29,50
4385,Training,D4,Tuning,,330,30,21
4386,Training,D5,Tuning,,0,0,20
4387,Training,D5,Tuning,,0,1,36
4388,Training,D5,Tuning,,0,2,28
4389,Training,D5,Tuning,,0,3,26
4390,Training,D5,Tuning,,0,4,32
4391,Training,D5,Tuning,,0,5,23
4392,Training,D5,Tuning,,0,6,47
4393,Training,D5,Tuning,,0,7,35
4394,Training,D5,Tuning,,0,8,29
4395,Training,D5,Tuning,,0,9,25
4396,Training,D5,Tuning,,0,10,27
4397,Training,D5,Tuning,,0,11,43
4398,Training,D5,Tuning,,0,12,28
4399,Training,D5,Tuning,,0,13,35
4400,Training,D5,Tuning,,0,14,22
4401,Training,D5,Tuning,,0,15,36
4402,Training,D5,Tuning,,0,16,27
4403,Training,D5,Tuning,,0,17,20
4404,Training,D5,Tuning,,0,18,32
4405,Training,D5,Tuning,,0,19,26
4406,Training,D5,Tuning,,0,20,33
4407,Training,D5,Tuning,,0,21,34
4408,Training,D5,Tuning,,0,22,28
4409,Training,D5,Tuning,,0,23,42
4410,Training,D5,Tuning,,0,24,27
4411,Training,D5,Tuning,,0,25,26
4412,Training,D5,Tuning,,0,26,36
4413,Training,D5,Tuning,,0,27,30
4414,Training,D5,Tuning,,0,28,24
4415,Training,D5,Tuning,,0,29,18
4416,Training,D5,Tuning,,0,30,21
4417,Training,D5,Tuning,,30,0,26
4418,Training,D5,Tuning,,30,1,43
4419,Training,D5,Tuning,,30,2,60
4420,Training,D5,Tuning,,30,3,66
4421,Training,D5,Tuning,,30,4,32
4422,Training,D5,Tuning,,30,5,60
4423,Training,D5,Tuning,,30,6,64
4424,Training,D5,Tuning,,30,7,39
4425,Training,D5,Tuning,,30,8,69
4426,Training,D5,Tuning,,30,9,44
4427,Training,D5,Tuning,,30,10,55
4428,Training,D5,Tuning,,30,11,64
4429,Training,D5,Tuning,,30,12,36
4430,Training,D5,Tuning,,30,13,43
4431,Training,D5,Tuning,,30,14,47
4432,Training,D5,Tuning,,30,15,24
4433,Training,D5,Tuning,,30,16,31
4434,Training,D5,Tuning,,30,17,38
4435,Training,D5,Tuning,,30,18,27
4436,Training,D5,Tuning,,30,19,22
4437,Training,D5,Tuning,,30,20,57
4438,Training,D5,Tuning,,30,21,26
4439,Training,D5,Tuning,,30,22,39
4440,Training,D5,Tuning,,30,23,24
4441,Training,D5,Tuning,,30,24,18
4442,Training,D5,Tuning,,60,0,28
4443,Training,D5,Tuning,,60,2,27
4444,Training,D5,Tuning,,60,3,21
4445,Training,D5,Tuning,,60,4,25
4446,Training,D5,Tuning,,60,5,31
4447,Training,D5,Tuning,,60,6,27
4448,Training,D5,Tuning,,60,7,21
4449,Training,D5,Tuning,,60,8,30
4450,Training,D5,Tuning,,60,9,22
4451,Training,D5,Tuning,,60,10,37
4452,Training,D5,Tuning,,60,11,23
4453,Training,D5,Tuning,,60,12,24
4454,Training,D5,Tuning,,60,13,25
4455,Training,D5,Tuning,,60,14,30
4456,Training,D5,Tuning,,60,15,23
4457,Training,D5,Tuning,,60,16,20
4458,Training,D5,Tuning,,60,17,45
4459,Training,D5,Tuning,,60,18,25
4460,Training,D5,Tuning,,60,19,25
4461,Training,D5,Tuning,,60,20,21
4462,Training,D5,Tuning,,60,21,27
4463,Training,D5,Tuning,,60,22,22
4464,Training,D5,Tuning,,60,23,24
4465,Training,D5,Tuning,,60,24,19
4466,Training,D5,Tuning,,60,26,35
4467,Training,D5,Tuning,,60,27,69
4468,Training,D5,Tuning,,60,28,43
4469,Training,D5,Tuning,,60,29,22
4470,Training,D5,Tuning,,60,30,48
4471,Training,D5,Tuning,,90,0,13
4472,Training,D5,Tuning,,90,1,23
4473,Training,D5,Tuning,,90,2,20
4474,Training,D5,Tuning,,90,3,19
4475,Training,D5,Tuning,,90,4,22
4476,Training,D5,Tuning,,90,5,19
4477,Training,D5,Tuning,,90,6,25
4478,Training,D5,Tuning,,90,7,22
4479,Training,D5,Tuning,,90,8,22
4480,Training,D5,Tuning,,90,9,20
4481,Training,D5,Tuning,,90,10,20
4482,Training,D5,Tuning,,90,11,20
4483,Training,D5,Tuning,,90,12,21
4484,Training,D5,Tuning,,90,13,20
4485,Training,D5,Tuning,,90,14,21
4486,Training,D5,Tuning,,90,15,24
4487,Training,D5,Tuning,,90,16,24
4488,Training,D5,Tuning,,90,17,18
4489,Training,D5,Tuning,,90,18,20
4490,Training,D5,Tuning,,90,19,17
4491,Training,D5,Tuning,,90,20,19
4492,Training,D5,Tuning,,90,21,23
4493,Training,D5,Tuning,,90,22,20
4494,Training,D5,Tuning,,90,23,22
4495,Training,D5,Tuning,,90,24,17
4496,Training,D5,Tuning,,90,25,26
4497,Training,D5,Tuning,,90,27,25
4498,Training,D5,Tuning,,90,29,14
4499,Training,D5,Tuning,,120,0,44
4500,Training,D5,Tuning,,120,1,23
4501,Training,D5,Tuning,,120,2,31
4502,Training,D5,Tuning,,120,3,24
4503,Training,D5,Tuning,,120,4,25
4504,Training,D5,Tuning,,120,5,24
4505,Training,D5,Tuning,,120,6,23
4506,Training,D5,Tuning,,120,7,26
4507,Training,D5,Tuning,,120,8,27
4508,Training,D5,Tuning,,120,9,26
4509,Training,D5,Tuning,,120,10,20
4510,Training,D5,Tuning,,120,11,23
4511,Training,D5,Tuning,,120,12,23
4512,Training,D5,Tuning,,120,13,27
4513,Training,D5,Tuning,,120,14,20
4514,Training,D5,Tuning,,120,15,27
4515,Training,D5,Tuning,,120,16,23
4516,Training,D5,Tuning,,120,17,22
4517,Training,D5,Tuning,,120,18,23
4518,Training,D5,Tuning,,120,19,23
4519,Training,D5,Tuning,,120,20,23
4520,Training,D5,Tuning,,120,21,25
4521,Training,D5,Tuning,,120,22,24
4522,Training,D5,Tuning,,120,23,20
4523,Training,D5,Tuning,,120,24,17
4524,Training,D5,Tuning,,120,25,24
4525,Training,D5,Tuning,,120,26,34
4526,Training,D5,Tuning,,120,28,31
4527,Training,D5,Tuning,,120,29,18
4528,Training,D5,Tuning,,120,30,24
4529,Training,D5,Tuning,,150,1,37
4530,Training,D5,Tuning,,150,2,38
4531,Training,D5,Tuning,,150,3,37
4532,Training,D5,Tuning,,150,4,40
4533,Training,D5,Tuning,,150,5,38
4534,Training,D5,Tuning,,150,6,40
4535,Training,D5,Tuning,,150,7,39
4536,Training,D5,Tuning,,150,8,46
4537,Training,D5,Tuning,,150,9,45
4538,Training,D5,Tuning,,150,10,47
4539,Training,D5,Tuning,,150,11,51
4540,Training,D5,Tuning,,150,12,34
4541,Training,D5,Tuning,,150,13,35
4542,Training,D5,Tuning,,150,14,36
4543,Training,D5,Tuning,,150,15,39
4544,Training,D5,Tuning,,150,16,21
4545,Training,D5,Tuning,,150,17,44
4546,Training,D5,Tuning,,150,18,47
4547,Training,D5,Tuning,,150,19,43
4548,Training,D5,Tuning,,150,20,40
4549,Training,D5,Tuning,,150,21,26
4550,Training,D5,Tuning,,150,22,43
4551,Training,D5,Tuning,,150,23,35
4552,Training,D5,Tuning,,150,24,30
4553,Training,D5,Tuning,,150,26,33
4554,Training,D5,Tuning,,150,29,30
4555,Training,D5,Tuning,,180,1,17
4556,Training,D5,Tuning,,180,4,22
4557,Training,D5,Tuning,,180,6,36
4558,Training,D5,Tuning,,180,7,42
4559,Training,D5,Tuning,,180,8,27
4560,Training,D5,Tuning,,180,9,25
4561,Training,D5,Tuning,,180,10,26
4562,Training,D5,Tuning,,180,11,44
4563,Training,D5,Tuning,,180,12,22
4564,Training,D5,Tuning,,180,13,25
4565,Training,D5,Tuning,,180,15,26
4566,Training,D5,Tuning,,180,16,24
4567,Training,D5,Tuning,,180,17,22
4568,Training,D5,Tuning,,180,18,42
4569,Training,D5,Tuning,,180,19,33
4570,Training,D5,Tuning,,180,20,39
4571,Training,D5,Tuning,,180,21,36
4572,Training,D5,Tuning,,180,22,39
4573,Training,D5,Tuning,,180,23,33
4574,Training,D5,Tuning,,180,24,20
